code,kit_type,brand,model_clean,engine_all,year_from_int,year_to_int,model_max_year,flag_rwd,flag_fwd,flag_awd,flag_rhd,flag_start_stop,flag_high_idle,flag_gearbox_v3,flag_sanden,flag_auto_tensioner,flag_two_auto_tensioners,flag_pfmot_yes,flag_pfmot_no,flag_urban_kit,flag_ind_belt,flag_n63_full_option,flag_n63_pulley_yes,flag_n63_pulley_no,flag_himatic,flag_allison_not,flag_zf_not,flag_man_option,flag_engine_sideways,cilinder,ac_filter,embrague_std,embrague_esp,tipus_embrague,year_from_v4,year_to_v4,compressors
KC23050572,Kit compresor frío industrial,,DYNA L75.34 / L75.38 / L75.42,N04C-WL (Euro 5)                                               N04C-WM (Euro 5),2007,,2007,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 4.009,any,"2A Ø135
3.200 rpm",,N,09/2007,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16
KC23050572,Kit compresor frío industrial,,HINO SERIE 300 (616/617/716/717/816/817/916/917),N04C-WL (Euro 5)                                               N04C-WM (Euro 5),2007,,2007,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 4.009,any,"2A Ø135
3.200 rpm",,N,09/2007,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16
KC23050572-B,Kit compresor frío industrial,,HINO SERIE 300 (616/617/716/717/816/817/916/917),N04C-WL (Euro 5)                                               N04C-WM (Euro 5),2007,,2007,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 4.009,any,"2A Ø135
3.200 rpm",,N,09/2007,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16
KC23110579,Kit compresor frío industrial,,RANGER 2.0 EcoBlue TDCi,2.0L EcoBlue TDCi 170CV (125kW) | 2.0L EcoBlue TDCi  213CV (151kW),2023,,2023,,,Yes,Yes,,,,,,,,,,,,,,,,,,,4 / 1.995,any,"Poly-V 8K A Ø119
3588 rpm (ilde speed)","Poly-V 8K A Ø119
3588 rpm (ilde speed)",N-E,01/2023,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150
KC23110580,Kit compresor frío industrial,,8.5t GVW,Cummins Intercooler Turbo Diesel Euro6,2023,,2023,,,,,,,,,,,,,,,,,,,,,,,3800-04-01 00:00:00,yes,"2A Ø135
3330 rpm",,N,11/2023,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC24020584,Kit compresor frío industrial,,MAXUS DELIVER 9 RWD,Euro 6.2,2021,,2021,Yes,,,,,,,,,,,,,,,,,,,,,,4 / 1.996,any,"Poly-V 8K A Ø119
3.576 rpm","Poly-V 8K A Ø119
3.576 rpm",N-E,2021,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC24040586,Kit compresor frío industrial,,8.5t GVW,Cummins Intercooler Turbo Diesel Euro6,2023,,2023,,,,,,,,,,,,,,,,,,,,,,,3800-04-01 00:00:00,yes,"1B Ø180
3000 rpm","1B Ø150
3000 rpm",N-E,11/2023,,TM 21 / QP 21
KC25020610,Kit compresor frío industrial,,D-MAX N57 / N60,RZ4E (Euro 6),2017,,2017,,,Yes,Yes,,,ok,,,,,,,,,,,,,,,,4 / 1.898,any,"Poly-V 8K A Ø119
3.150 rpm","Poly-V 8K A Ø119
3.150 rpm",N-E,07/2017,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | UP 150 / UPF 150
KC25020611,Kit compresor frío industrial,,RELAY 2.2 BlueHDi MY2024,2.2 Euro 6.4,2024,,2024,,,,,,,ok,,,,,,,,,,,,,,,,4 / 2.184,yes,"Poly-V Ø119
3.441 r.p.m.","Poly-V 8K A Ø119
3.441 r.p.m.",N-E,05/2024,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC25100626,Kit compresor frío industrial,,AUMARK 7.5/8.5 TN,Cummins F3.8EVIE156,2023,,2023,,,,,,,,,,,,,,,,,,,,,,,4/3.780,yes,"2A Ø135
3330 rpm",,N,11/2023,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC25100629,Kit compresor frío industrial,,P280 / P320 / P360,"OC09 104 (CNG/LNG, Euro 6) | OC09 105 (CNG/LNG, Euro 6)",2018,,2018,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 12.700,any,,"Poly-V 8K A Ø127
3.665 rpm",N,2018,,TM 16 / QP 16
KC26010630,Kit compresor frío industrial,,MAXUS DELIVER 7 FWD,Euro 6.2,2021,,2021,,Yes,,Yes,,,,,,,,,,,,,,,,,,,4 / 1.996,yes,"Poly-V Ø119
3.576 rpm","Poly-V 8K A Ø119
3.576 rpm",N-E,2021,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16
KC26020631,Kit compresor frío industrial,,AUMARK 7.5/8.5 TN,Cummins F3.8EVIE156,2023,,2023,,,,,,,,,,,,,,,,,,,,,,,4/3.780,yes,"2A Ø135
3330 rpm",,N,11/2023,,TM 21 / QP 21
