code,kit_type,brand,model_clean,engine_all,year_from_int,year_to_int,model_max_year,flag_rwd,flag_fwd,flag_awd,flag_rhd,flag_start_stop,flag_high_idle,flag_gearbox_v3,flag_sanden,flag_auto_tensioner,flag_two_auto_tensioners,flag_pfmot_yes,flag_pfmot_no,flag_urban_kit,flag_ind_belt,flag_n63_full_option,flag_n63_pulley_yes,flag_n63_pulley_no,flag_himatic,flag_allison_not,flag_zf_not,flag_man_option,flag_engine_sideways,cilinder,ac_filter,embrague_std,embrague_esp,tipus_embrague,year_from_v4,year_to_v4,compressors
KC18070465,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411X (Euro 6d-temp) | F1AGL411Y (Euro 6d-temp) | F1AGL411W (Euro 6d-temp) | F1AGL411U (Euro 6d-temp),2019,,2024,,,Yes,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø 126
3.371 rpm",#¿NOMBRE?,09/2019,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC18070465,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411 (Euro 6d-full / Euro VI-E),2021,,2024,,,Yes,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø 126
3.371 rpm",#¿NOMBRE?,09/2021,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120
KC18070465-G,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411 (Euro 6d-full / Euro VI-E),2021,,2024,,,Yes,,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø 126
3.371 rpm",#¿NOMBRE?,09/2021,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18070465-H,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411 (Euro 6d-full / Euro VI-E),2021,,2024,,,Yes,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø 126
3.371 rpm",#¿NOMBRE?,09/2021,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16
KC18090468,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL4116  (Euro 6d-temp) | F1CFL4117  (Euro 6d-temp) | F1CFL4115  (Euro 6d-temp) | <b>F1CFA401C (CNG)</b>,2019,2024,2024,,,Yes,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø119
2.941 rpm",,N,09/2019,08/2024,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18090468,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL (Euro 6d-full / Euro VI-E) | <b>F1CFA401C (CNG)</b>,2021,2024,2024,,,Yes,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø119
2.941 rpm",,N,09/2021,08/2024,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18090468-A,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411E*A /  F1CGL411E*A / F1CGL411A*E  (Euro 6) | F1CFL411F*A / F1CGL411F*A / F1CGL411B*E (Euro 6) | <b>F1CFA401A*A (CNG)</b>,2014,2024,2024,,,Yes,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø119
2.941 rpm",,N,09/2014,08/2024,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC18100469,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411E*A /  F1CGL411E*A / F1CGL411A*E  (Euro 6) | F1CFL411F*A / F1CGL411F*A / F1CGL411B*E (Euro 6) | <b>F1CFA401A*A (CNG)</b>,2014,,2024,,,Yes,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,1A Ø128 4375 rpm / 1A Ø134 4179 rpm,,N,09/2014,,CS150 | CS90
KC18100469,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL4116  (Euro 6d-temp) | F1CFL4117  (Euro 6d-temp) | F1CFL4115  (Euro 6d-temp) | <b>F1CFA401C (CNG)</b>,2019,,2024,,,Yes,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,1A Ø128 4375 rpm / 1A Ø134 4179 rpm,,N,09/2019,,CS150 | CS90
KC18100469,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL (Euro 6d-full / Euro VI-E) | <b>F1CFA401C (CNG)</b>,2021,2024,2024,,,Yes,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,1A Ø128 4375 rpm / 1A Ø134 4179 rpm,,N,09/2021,09/2024,CS150 | CS90
KC18100469-B,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL (Euro 6d-full / Euro VI-E) | <b>F1CFA401C (CNG)</b>,2021,2024,2024,,,Yes,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,1A Ø128 4375 rpm / 1A Ø134 4179 rpm,,N,09/2021,09/2024,CS150 | CS90
KC19010476,Kit compresor frío industrial,IVECO,EuroCargo Tector 6 CNG,F4GFE601A (Euro VI B/C) - CNG,2015,2019,2019,,,,Yes,,,ok,,,,,,,,,,,,,,,,6 / 5.880,any,,"1B Ø156
3.012 rpm",#¿NOMBRE?,2015,09/2019,TM 21 / QP 21
KC19110495,Kit compresor frío industrial,IVECO,EuroCargo Tector 7,F4AFE611A*N (Euro VI-D) | F4AFE611E*N (Euro VI-D),2019,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 6.728,any,"2A Ø135
3.520 rpm",,N,09/2019,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19110496,Kit compresor frío industrial,IVECO,EuroCargo Tector 7,F4AFE611A*N (Euro VI-D) | F4AFE611E*N (Euro VI-D),2019,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 6.728,any,"2A Ø135
3.520 rpm",,#¿NOMBRE?,09/2019,,TM 21 / QP 21
KC21090527,Kit compresor frío industrial,IVECO,EuroCargo Tector 5 ML60E16 / ML65E16 / ML75E16 / ML80EL16 ML75E19 / ML80E19 / ML80EL19 / ML90E19 / ML100E19 / ML110EL19/ ML120EL19 ML75E21 / ML80E21 / ML80EL21 / ML90E21 / ML100E21 / ML110EL21 / ML120EL21,F4AFE411E*N (Euro 6D Temp) | F4AFE411F*N (Euro 6D Temp) | F4AFE411C*N (Euro 6D Temp),2019,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,4 / 4.485,any,"1B Ø150
3.750 rpm",,N,09/2019,,QP 25
KC21090528,Kit compresor frío industrial,IVECO,EuroCargo Tector 5 ML120E19 / ML140E19,F4AFE411F*N (Euro 6D Temp) | F4AFE411C*N (Euro 6D Temp),2019,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,4 / 4.485,any,"1B Ø150
3.750 rpm",,N,09/2019,,QP 25
KC23010558,Kit compresor frío industrial,IVECO,EuroCargo Tector 7,F4AFE611A*N (Euro 6D Temp) | F4AFE611E*N (Euro 6D Temp) | F4AFE611C*N (Euro 6D Temp) | F4AFE611D*N (Euro 6D Temp),2019,,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 6.728,any,"8K A Ø119
3.487 rpm",,N,09/2019,,CS150
KC23010558,Kit compresor frío industrial,IVECO,EuroCargo Tector 7,F4AFE611A*C (Euro 6) | F4AFE611E*C (Euro 6) | F4AFE611C*C (Euro 6) | F4AFE611D*C (Euro 6),2014,2019,2019,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 6.728,any,"8K A Ø119
3.487 rpm",,N,2014,09/2019,CS150
KC23010558,Kit compresor frío industrial,IVECO,EuroCargo Tector,F4AE3681B-P (Euro 4-5)// F4AE3681D-P (Euro 4-5) | F4AE3681E-P (Euro 4-5)//F4AE3681A-P (Euro 4-5),2006,,2011,,,,Yes,,,not,,,,,,,,,,,,Yes,Yes,,,6 / 5.880,any,"8K A Ø119
3.487 rpm",,N,10/2006,,CS150
KC23020563,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AE0481A-F / F1AE0481B-G (Euro 3-4) | F1AE0481M-H (Euro 3-4) | F1AE0481U/ F1AE0481V (Euro 4),2002,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.287,any,,"1A Ø150
3.3312 rpm",#¿NOMBRE?,2002,,TM 21 / QP 21
KC23020563,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411X (Euro 6d-temp) | F1AGL411Y (Euro 6d-temp) | F1AGL411W (Euro 6d-temp) | F1AGL411U (Euro 6d-temp),2019,,2024,,,Yes,,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø150
3.312 rpm",#¿NOMBRE?,09/2019,,TM 21 / QP 21
KC23020563,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AE3481A (Euro 5) | F1AE3481B (Euro 5) | F1AE3481C (Euro 5),2011,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.287,any,,"1A Ø147
3.380 rpm",#¿NOMBRE?,11/2011,,TM 21 / QP 21
KC23020563,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AFL411A*A (Euro 5b+) | F1AFL411B*A (Euro 5b+) | F1AFL411C*A (Euro 5b+),2014,,2024,,,,,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø150
3.3312 rpm",#¿NOMBRE?,08/2014,,TM 21 / QP 21
KC23020563,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411 (Euro 6d-full / Euro VI-E),2021,,2024,,,,,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø150
3.312 rpm",#¿NOMBRE?,09/2021,,TM 21 / QP 21
KC23020563-A,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411 (Euro 6d-full / Euro VI-E),2021,,2024,,,,,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø150
3.312 rpm",#¿NOMBRE?,09/2021,,TM 21 / QP 21
KC23070573,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411 (Euro 6d-full / Euro VI-E),2021,,2024,,,Yes,Yes,,,ok,,,,,,Yes,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø 126
4.460 rpm",#¿NOMBRE?,09/2021,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC23070573,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411 (Euro 6d-full / Euro VI-E),2019,,2024,,,Yes,Yes,,,ok,,,,,,Yes,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø 126
4.460 rpm",#¿NOMBRE?,09/2019,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC23070573-A,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411 (Euro 6d-full / Euro VI-E),2021,,2024,,,Yes,,,,ok,,,,,,Yes,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø 126
4.460 rpm",#¿NOMBRE?,09/2021,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC23070573-B,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411 (Euro 6d-full / Euro VI-E),2019,,2024,,,Yes,,,,ok,,,,,,Yes,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø 126
4.460 rpm",#¿NOMBRE?,09/2019,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC23100577,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL (Euro 6d-full / Euro VI-E) | <b>F1CFA401C (CNG)</b>,2021,,2024,,,Yes,Yes,,,ok,,Yes,Yes,,,Yes,,,,,Yes,,,,,4 / 2.998,yes,"Poly-V 8K A Ø119
4558 rpm",,N-E,09/2021,,SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16
KC23100577,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411E*A /  F1CGL411E*A / F1CGL411A*E  (Euro 6) | F1CFL411F*A / F1CGL411F*A / F1CGL411B*E (Euro 6) | <b>F1CFA401A*A (CNG)</b>,2014,,2024,,,Yes,Yes,,,ok,,Yes,Yes,,,Yes,,,,,Yes,,,,,4 / 2.998,yes,"Poly-V 8K A Ø119
4558 rpm",,N-E,09/2014,,SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16
KC24010582,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411E*A /  F1CGL411E*A / F1CGL411A*E  (Euro 6) | F1CFL411F*A / F1CGL411F*A / F1CGL411B*E (Euro 6) | <b>F1CFA401A*A (CNG)</b>,2021,,2024,,,Yes,Yes,,,ok,,Yes,Yes,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø137
3.690 rpm",,N,09/2021,,QP 25
KC24010582,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411E*A /  F1CGL411E*A / F1CGL411A*E  (Euro 6) | F1CFL411F*A / F1CGL411F*A / F1CGL411B*E (Euro 6) | <b>F1CFA401A*A (CNG)</b>,2014,,2024,,,Yes,Yes,,,ok,,Yes,Yes,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø137
3.690 rpm",,N,09/2014,,QP 25
KC24010582,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL411E*A /  F1CGL411E*A / F1CGL411A*E  (Euro 6) | F1CFL411F*A / F1CGL411F*A / F1CGL411B*E (Euro 6) | <b>F1CFA401A*A (CNG)</b>,2019,,2024,,,Yes,Yes,,,ok,,Yes,Yes,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø137
3.690 rpm",,N,09/2019,,QP 25
KC24070594,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411X (Euro 6d-temp) | F1AGL411Y (Euro 6d-temp) | F1AGL411W (Euro 6d-temp) | F1AGL411U (Euro 6d-temp),,2019,2024,,,Yes,,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø147
3.380 rpm",#¿NOMBRE?,,09/2019,SD7H15 | SD7L15
KC24070594,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AE3481A (Euro 5) | F1AE3481B (Euro 5) | F1AE3481C (Euro 5),2011,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.287,any,,"1A Ø 126
3.371 rpm",#¿NOMBRE?,11/2011,,SD7H15 | SD7L15
KC24070594,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411X (Euro 6d-temp) | F1AGL411Y (Euro 6d-temp) | F1AGL411W (Euro 6d-temp) | F1AGL411U (Euro 6d-temp),2019,,2024,,,Yes,,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø 126
3.371 rpm",#¿NOMBRE?,09/2019,,SD7H15 | SD7L15
KC24070594,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411 (Euro 6d-full / Euro VI-E),2021,,2024,,,Yes,,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø 126
3.371 rpm",#¿NOMBRE?,09/2021,,SD7H15 | SD7L15
KC24070594-A,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AE0481A-F / F1AE0481B-G (Euro 3-4) | F1AE0481M-H (Euro 3-4) | F1AE0481U/ F1AE0481V (Euro 4),2002,,2024,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.287,any,,"1A Ø 126
3.371 rpm",#¿NOMBRE?,2002,,SD7H15 | SD7L15
KC25010606,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL (Euro 6d-full / Euro VI-E) | <b>F1CFA401C (CNG)</b>,2024,,2024,,,Yes,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø119
2.941 rpm",,N,08/2024,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC25070619,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411 (Euro VI-E),2024,,2024,,,Yes,Yes,,,,,,,,,,,,,,,,,,,4 / 2.287,any,,"Poly-V Ø127
3.288 rpm",#¿NOMBRE?,09/2024,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC25070620,Kit compresor frío industrial,IVECO,DAILY 2.3,F1AGL411 (Euro VI-E),2024,,2024,,,Yes,Yes,,,ok,,,,,,,,,,,Yes,,,,,4 / 2.287,any,,"1A Ø 126
3.371 rpm",#¿NOMBRE?,09/2024,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 150 / UPF 150 | UP 170 / UPF 170
KC25080624,Kit compresor frío industrial,IVECO,DAILY 3.0,F1CFL (Euro 6d-full / Euro VI-E) | <b>F1CFA401C (CNG)</b>,2021,,2024,,,Yes,Yes,,,ok,,Yes,Yes,,,,,,,,Yes,,,,,4 / 2.998,any,"Poly-V 8K A Ø137
2.810 rpm","Poly-V 8K A Ø137
2.810 rpm",N-E,09/2021,,TM 21 / QP 21
